review_id,published_at,author,date,rating,text,pros,cons,review_year,review_month,review_day,text_length,pros_length,cons_length,rating_group
0196a8cf-49f5-7886-bd14-a833858dcb92,2025-05-07 06:34:40,Ангелина С.,2025-05-07,5,Все отлично работает,,,2025,5,7,20,0,0,Positive
0196a657-2e3b-7305-85c5-8a19c5d701be,2025-05-06 21:23:18,Олег О.,2025-05-06,2,"Знакомство началось с вопроса ""Через тебя можно подключить устройство зигби?"". Ответ ""Нет. Нужно приобрести хаб"". После 5 минут общения и просмотра возможностей станции 2 Алиса сдалась и сказала, что можно. И это с подключённым яндекс gpt. 
4 года назад купил родителям колонку яндекс. За это время ответы почти не изменились. Не имеет смысла подключать...",,,2025,5,6,356,0,0,Negative
0196a624-a7da-764c-bb1d-d6b47bd83d6c,2025-05-06 18:09:03,Радик М.,2025-05-06,5,"Подарок понравился, заказчик доволен)",,,2025,5,6,37,0,0,Positive
0196a412-7f64-7f2e-a10c-4803a16a7b3d,2025-05-06 08:29:59,Анна К.,2025-05-06,5,"Каждый день нас радует. Очень довольны, что приобрели это чудо.",,,2025,5,6,63,0,0,Positive
0196a1a6-cdfc-721b-b953-5382f039fbaa,2025-05-05 21:13:11,Станислав А.,2025-05-05,5,Колонка бомба! Жене подарок понравился!,,,2025,5,5,39,0,0,Positive
0196a066-bc79-7661-ad48-f45fe8150a94,2025-05-05 15:23:32,Николай Б.,2025-05-05,4,"до нее была станция миди-первая любовь. нравилась во всем! но увы продержалась полгода и заглючила- перестала выполнять команды умного дома. озон, спасибо отдельное, возврат одобрил по гарантии. решил заказать станцию 2 . динамик чуток мощнее. сама немного выше. но невнимательно прочел описание- у 2йки нет дисплея с часами и глазками алисы, эх . звезду...",,,2025,5,5,357,0,0,Positive
0196a03f-37e5-7893-b853-844808e286ed,2025-05-05 14:40:21,Дмитрий Л.,2025-05-05,5,жена довольна,,,2025,5,5,13,0,0,Positive
0196a01a-4720-75d0-8394-ae1ffe06e072,2025-05-05 14:00:06,Людмила Д.,2025-05-05,5,супер,,,2025,5,5,5,0,0,Positive
01969e95-27b3-7dba-9227-0f9559b0e7bd,2025-05-05 06:55:24,Анжелика С.,2025-05-05,5,"пока что все хорошо 
добавляю через время 
спасибо 💐",,,2025,5,5,52,0,0,Positive
01969cc7-94e0-7481-a216-e1d601b1606d,2025-05-04 22:30:49,swetol s.,2025-05-04,5,Яндекс и яндекс. Ни чего полезного,,,2025,5,4,34,0,0,Positive
01969c6e-f1cf-7c52-9674-a1d8d45d9cea,2025-05-04 20:53:59,Денис П.,2025-05-04,5,"Качество соответствует цене, советую к покупке.",,,2025,5,4,47,0,0,Positive
01969c59-877b-7e4d-8029-5fda3b611ffb,2025-05-04 20:34:08,Пользователь предпочёл скрыть свои данные,2025-05-04,5,Все супер!,,,2025,5,4,10,0,0,Positive
01969bb5-f3fd-7183-901d-45b0187a477f,2025-05-04 19:57:28,Александр Т.,2025-05-04,5,коробка помята,,,2025,5,4,14,0,0,Positive
0196970f-71fd-7c6a-8d50-3016d0f31f6d,2025-05-03 19:51:38,Катерина,2025-05-03,5,Тупит иногда. Но оно у всех так. Играет громко. Красивая.,,,2025,5,3,57,0,0,Positive
01969696-6779-7dc9-92ca-13d2b5ffe8b3,2025-05-03 17:39:22,Сергей М.,2025-05-03,5,хорошая колонка,,,2025,5,3,15,0,0,Positive
019695df-e23d-7369-9853-aac5527996f7,2025-05-03 14:21:39,Олег И.,2025-05-03,5,Настроилась моментально 😗Яндекс плюс у меня уже был активирован Алиса его нашла и все работает,,,2025,5,3,94,0,0,Positive
01969204-1e79-78a8-bfbc-8cdf9e3b69af,2025-05-02 20:21:08,Екатерина С.,2025-05-02,5,отличная колонка! звук устраивает! по блютусу подключается с устройствами,,,2025,5,2,73,0,0,Positive
019690c1-8f55-7e50-95c2-6100fd93c7d0,2025-05-02 14:28:47,Роман М.,2025-05-02,5,"Хорошая колонка, всё работает",,,2025,5,2,29,0,0,Positive
01968d93-1c89-773b-9159-050d12cc2600,2025-05-01 23:39:11,Юля У.,2025-05-01,5,"Отличная колонка! все целое,доставка быстрая!",,,2025,5,1,45,0,0,Positive
01968d1c-a4cc-7584-894f-a7da5fba703b,2025-05-01 21:29:47,Дмитрий С.,2025-05-01,5,"вроде норм, но иногда включается сама или наоборот плохо слышит запрос игнорирую",,,2025,5,1,80,0,0,Positive
01968c8a-c39f-7530-a6a1-10325d77c6cc,2025-05-08 19:19:25,Марина Р.,2025-05-08,3,"Очень растроила упаковка, то есть ее отсутствие. Дорогой товар, а упакован только в слюду. Вся коробка потертая, слюда во многих местах порвана. Коробку кще не вскрывали, колонку купили в подарок дочке. Надеюсь колонка будет исправна. Потом дополню отзыв. Хочу добавить отзыв. Коробку вскрыли, настроили. Она работает. Никаких повреждений нет. Она классная!..",,,2025,5,8,359,0,0,Neutral
01968c74-84b9-7e8d-80cc-5c6f06e7bdbb,2025-05-01 18:26:09,Мария Р.,2025-05-01,5,"Классная вещь! Дешевле, чем везде. Пришло на следующий день после заказа, все идеально упакованное в заводское, настройка и прочее быстро. Можно смело брать в подарок. Стоит уже неделю, очень удобно: для всех в семье есть свой «аккаунт», Алиса всех узнает по голосам, детям контент детский только выдает, она их как-то понимает, что они хотят:). Ещё дети...",,,2025,5,1,357,0,0,Positive
01968714-8270-7dad-96f0-ddec15f00aa7,2025-04-30 17:24:01,Алиса,2025-04-30,5,Яндекс станция 2 - Алиса замечательная !!! 😍🔥,,,2025,4,30,45,0,0,Positive
019685c0-e868-78c6-a1fb-554e165faecc,2025-04-30 11:12:15,Владимир К.,2025-04-30,5,всё отлично,,,2025,4,30,11,0,0,Positive
019684ef-bda2-7e43-b2af-9f7744725c73,2025-04-30 07:23:47,Aleksei M.,2025-04-30,3,"упаковка - ее просто нет, пришла в пакете, коробка имеет мелкие вмятины!
сама колонка играет довольно тихо и по громкости как версия Лайт в стереопаре, а это и дешевле и удобнее, в целом покупкой не впечатлён",,,2025,4,30,208,0,0,Neutral
01968216-4675-718d-9a8b-0e485d2194ef,2025-04-29 18:07:01,Алексей Ш.,2025-04-29,5,Я просто в восторге 👍🏻,,,2025,4,29,22,0,0,Positive
019680ce-9ada-782b-a15b-8dbe9a51e6e3,2025-04-29 12:09:07,Эрнест С.,2025-04-29,4,"В принципе отличная вещь, подойдет именно как умная колонка. Если любите навалить музыку - jbl ваш вариант. Это именно про интерактив и док станцию, не хватает баса и звука",,,2025,4,29,172,0,0,Positive
01968080-7277-75dc-8a6d-3200774f74c3,2025-04-29 10:43:45,Владимир Г.,2025-04-29,5,я в восторге. звук что надо,,,2025,4,29,27,0,0,Positive
01968069-68b6-7205-9e84-b77c78742371,2025-04-29 10:18:35,Анжела М.,2025-04-29,2,"Пишу отзыв после эксплуатации пару месяцев. Колонка огонь, привыкли в ней, как к родной, но.... По прошествии трёх месяцев колонка перестала распознавать родное зарядное устройство и отказывается работать. Ума не приложу, что теперь делать?",,,2025,4,29,240,0,0,Negative
01968050-2ed1-7594-8d34-ef42375d48ae,2025-04-29 09:51:02,Марина П.,2025-04-29,5,Супер 👍,,,2025,4,29,7,0,0,Positive
0196803f-bf02-7a96-a21e-a65ccbc6bf61,2025-04-29 10:58:46,Сергей М.,2025-04-29,5,"пришла вовремя, без задержек, упаковка целая. мне и жене очень понравилась. Подключил к Вайфаю Ростелеком, можно через телефон раздачу сделать, все работает без запинок. Сверху переливается разными цветами. Хорошо реагирует на голос. Можно подключить Умный дом. Рекомендую 👍",,,2025,4,29,274,0,0,Positive
0196801e-b815-7afe-9b2e-7fabb90070fd,2025-04-29 08:57:00,Екатерина С.,2025-04-29,5,Офигенная колонка. Даже не думали что она такая классная. Все очень довольны. Подключились как говорится за шесть секунд.,,,2025,4,29,121,0,0,Positive
01967b57-c136-7c49-b784-db8a17a51c7f,2025-04-28 10:41:14,Юлия Б.,2025-04-28,5,"Колонка супер. настроили быстро. неделю работает пока претензий нет, а там посмотрим",,,2025,4,28,84,0,0,Positive
01967a8f-137e-7d76-9584-1336af355fe6,2025-04-28 07:02:03,Олег К.,2025-04-28,5,"достойно Собранно ,звук прям очень неплохой-басит прям хорошо,середина и верха в меру хватает.кто будет брать и как соундбар к ТВ отлично.блютуз работает звук достойный прям.цена конечно приличная.Алиса работает больших проблем не возникло,включает все что нужно.Пока все хорошо .посмотрим как дальше будет работать",,,2025,4,28,315,0,0,Positive
01967a3c-9adf-7876-8d57-3f6d33607fa4,2025-04-28 05:34:35,Бабанова Татьяна,2025-04-28,5,Покупкой очень довольна. Приехала быстро. Рекомендую,,,2025,4,28,52,0,0,Positive
019677fe-323a-789d-98a7-ae4e1d49c810,2025-04-27 19:04:31,Пользователь предпочёл скрыть свои данные,2025-04-27,5,Отличная станция! Звук хороший,,,2025,4,27,30,0,0,Positive
019673be-f9ca-7e6b-84a3-7552a9c71f4b,2025-04-26 23:16:58,Пользователь предпочёл скрыть свои данные,2025-04-26,5,работает. звук норм,,,2025,4,26,19,0,0,Positive
01967367-3e93-7bfc-994d-f0a5c91b062c,2025-04-26 21:41:09,Николай К.,2025-04-26,5,классная,,,2025,4,26,8,0,0,Positive
01967337-2791-771e-8529-9ae6ac3a1310,2025-04-26 20:48:37,Каролина Г.,2025-04-26,5,Все чудесно,,,2025,4,26,11,0,0,Positive
01967120-f5da-7cd2-b7a3-506439ccbf66,2025-04-26 11:05:10,Пользователь предпочёл скрыть свои данные,2025-04-26,5,👍,,,2025,4,26,1,0,0,Positive
019670ee-faa6-7403-be3a-75637209302e,2025-04-26 10:10:34,Виктория Р.,2025-04-26,4,"Добрый день!Умная колонка Алиса была куплена на подарок, очень понравилась!Но к сожалению через короткое время звучание стало не четким.Заводской брак!Обратились в поддержку! Очень благодарны ,что нам не отказали в возврате.Заказали другую, ждём с нетерпением !",,,2025,4,26,261,0,0,Positive
0196705d-e32f-74c1-98b7-452370d6d15d,2025-04-26 07:32:04,Марина Ш.,2025-04-26,5,"Доставка во время 
Упаковка на отлично",,,2025,4,26,38,0,0,Positive
0196704d-683c-73c4-9412-99b6d0d54ae9,2025-04-26 07:14:04,Любовь В.,2025-04-26,5,"супер колонка, чистый звук. рекомендую 👍 всем",,,2025,4,26,45,0,0,Positive
01966d7f-6d7e-768b-b7d6-c4d35c816c30,2025-04-25 18:09:50,Максим Ш.,2025-04-25,5,"моя супруга в восторге, быстрая и шромкая.",,,2025,4,25,42,0,0,Positive
01966881-8966-7bab-bdc8-d66b177b37f8,2025-04-24 18:54:03,Александр К.,2025-04-24,5,работает отлично,,,2025,4,24,16,0,0,Positive
01966820-a741-744f-89cf-2d1964d09e83,2025-04-24 17:08:13,Элеонора В.,2025-04-24,5,"Хорошая девчонка, эта ваша Алиска 💅🏼👍🏼",,,2025,4,24,38,0,0,Positive
01966810-5993-712c-bd80-d6e3954e11a2,2025-04-24 16:50:33,Алексей Л.,2025-04-24,5,супер штука,,,2025,4,24,11,0,0,Positive
019666cf-5ccf-7d73-a55b-b8bc1afcb514,2025-04-24 10:59:48,Алексей К.,2025-04-24,5,Хорошая колонка,,,2025,4,24,15,0,0,Positive
019663fb-a53e-7ce3-a757-f9aa56a80e55,2025-04-23 23:15:41,Александр Ч.,2025-04-23,5,Сын болтает с ней без умолку! Ну и хорошо,,,2025,4,23,41,0,0,Positive
0196632f-b6bc-72b7-bde4-8afb6b95ab58,2025-04-23 18:18:25,Пользователь предпочёл скрыть свои данные,2025-04-23,5,красиво удобно практично,,,2025,4,23,24,0,0,Positive
019662a4-8933-7dc9-b8c0-73afff727cc7,2025-04-23 15:34:34,Алексей М.,2025-04-23,5,"станция супер! очень довольны, рекомендую!!!",,,2025,4,23,44,0,0,Positive
019661f5-4e8e-7782-bda3-1bab62856ef2,2025-04-23 12:23:10,Рустам к.,2025-04-23,5,"сыну понравилось
классная колонка",,,2025,4,23,33,0,0,Positive
01966175-3b4f-7770-ac08-910aa8390b98,2025-04-23 10:03:15,Карина Б.,2025-04-23,5,"Хорошая станция, понравилась",,,2025,4,23,28,0,0,Positive
019660ec-8d41-72fe-a642-a680d9def70b,2025-04-23 07:33:57,Пользователь предпочёл скрыть свои данные,2025-04-23,5,"Уже вторую покупаю, очень довольна 
Была мини вторая версия, а теперь такую решили взять. Звук чище и лучше
Такая же болтливая",,,2025,4,23,126,0,0,Positive
01965f80-e1ca-7a49-ab10-a02888fc62d4,2025-04-23 01:55:25,Иван С.,2025-04-23,5,"Отличная колонка , незаменимая штука в доме и быту , особенно когда приходят гости",,,2025,4,23,82,0,0,Positive
01965f5b-a635-7b64-aa2b-104cfe2c4dac,2025-04-23 00:31:49,Роман Т.,2025-04-23,5,"Очень понравилась колонка,хороший звук реагирует быстро. Пришла в заводской упаковке,со всеми наклейками и пломбами,видно что не вскрывалась,спасибо продавцу 👍👍👍",,,2025,4,23,161,0,0,Positive
01965eb0-4d69-7cd9-a393-a2520cdd0458,2025-04-22 21:08:55,Дмитрий Ч.,2025-04-22,5,"Работает как Алиса, брал в подарок девушке. Пользуется уже месяц. Нареканий нет.",,,2025,4,22,80,0,0,Positive
01965e8a-de23-7157-9722-95784278f9f1,2025-04-22 20:28:02,Максим А.,2025-04-22,5,Чуток расстроился из-за того что нету шдм входа,,,2025,4,22,47,0,0,Positive
01965d5c-04b0-7732-bd7f-ca8a4c533c92,2025-04-22 14:57:20,Дмитрий К.,2025-04-22,5,Всё работает коробка целая пришло вовремя,,,2025,4,22,41,0,0,Positive
01965cc2-5d76-7136-8b74-c09cec46e823,2025-04-22 12:10:45,Борис Зарецкий,2025-04-22,4,"Красивая, умная. Звук приемлемый, но звезд с неба не хватает. Ожидал, что будет намного громче для своих размеров. В целом о покупке не жалею, колонка стоит своих денег. Для первого опыта с Яндекс станцией не плохо, но вау эффекта я не испытал. Разъема 3,5 нет, так что к телевизору без блютуз не подключить. Если берёте в спальню для телевизора, будет...",,,2025,4,22,355,0,0,Positive
0196580b-314e-7586-b3fc-d646db988353,2025-04-21 14:10:51,Виктор Ж.,2025-04-21,5,"Отличная колонка с динамиками по всем сторонам, звук хороший",,,2025,4,21,60,0,0,Positive
01965781-d50e-7137-9ced-299d29637c90,2025-04-21 11:40:52,Валерия С.,2025-04-21,5,все чётко,,,2025,4,21,9,0,0,Positive
019655be-6a51-79e8-bcae-69367f4981aa,2025-04-21 08:05:08,Елена Цой,2025-04-21,5,Просто супер!!! Удивила упаковка! Быстро разобрались! Все классно ! Работает!!!,,,2025,4,21,79,0,0,Positive
019654b4-db06-7670-945c-4e878281e8cf,2025-04-20 22:37:41,Екатерина Т.,2025-04-20,5,"Хорошая колонка. Такую же дарили и тоже хорошо работает. Звук хороший, слышит далеко",,,2025,4,20,84,0,0,Positive
01965365-72e3-74b5-9059-970d6265a2e7,2025-04-20 16:31:20,Кирилл К.,2025-04-20,5,"Приехала целая,подключилась и обновилась моментально,используем,все ок",,,2025,4,20,70,0,0,Positive
01965335-982b-739b-b093-77d0f3bb2d29,2025-04-20 15:39:04,Пользователь предпочёл скрыть свои данные,2025-04-20,5,Супер!,,,2025,4,20,6,0,0,Positive
019651bd-f2e5-776f-82f3-d253d3e4b857,2025-04-20 08:49:03,Евгений Б.,2025-04-20,1,"Пришла мятая,надорванная.Брал в подарок.В возврате озон отказал.",,,2025,4,20,64,0,0,Negative
01964e48-6a51-7a5a-81c0-6167618e9f48,2025-04-19 16:41:31,Виктор Л.,2025-04-19,5,👍👍👍,,,2025,4,19,3,0,0,Positive
01964deb-b108-7438-b3c2-018d486e7ddb,2025-04-19 15:00:16,Павел С.,2025-04-19,5,Супер.Покупайте.Жизнь заиграет другими красками с такой подружкой.,,,2025,4,19,66,0,0,Positive
01964d16-8af5-706c-bee7-af18ebcd2e66,2025-04-19 11:07:27,Олеся Г.,2025-04-19,5,"Классная колонка. Заказали маме на ДР, мама довольна. Только разочаровала доставка. Пришла не в срок, было досадно. Хотелось подарить в сам до, но увы.",,,2025,4,19,151,0,0,Positive
01964cc2-70ef-707d-83f4-deb5d526a912,2025-04-19 09:35:34,Роман П.,2025-04-19,5,"всё работает отлично, советую",,,2025,4,19,29,0,0,Positive
019649c5-5d65-717d-bf93-fd0df2c3c0fd,2025-04-18 19:39:56,Виталий М.,2025-04-18,5,"колонка просто отличная,звук хороший",,,2025,4,18,36,0,0,Positive
019649af-8759-7197-bcd3-8c036b852a27,2025-04-22 13:27:41,Илья В.,2025-04-22,4,Алиса иногда глупая,,,2025,4,22,19,0,0,Positive
01964995-fbab-7770-a7f1-e7e6b5b7f8b3,2025-04-18 18:48:08,Николай Б.,2025-04-18,5,"Удачная покупка. Уловил за хороший прайс, пользуюсь как центром умного дома",,,2025,4,18,75,0,0,Positive
01964716-7ecf-7b91-ac18-54692ef9966d,2025-04-18 07:11:58,Ольга,2025-04-18,5,"классная штука. пользуемся 4 месяца. все отлично. рекомендую к покупке. ребёнок доволен как слон, да и взрослые тоже)",,,2025,4,18,117,0,0,Positive
01964522-25f4-72d6-bf4e-f57abbafe9e2,2025-04-18 18:53:43,Дмитрий,2025-04-18,4,"В первый месяц забавно, мой малыш даже пытается лучше разговаривать что б она его поняла, включить свет у него получалось а вот выключить нет, но! Продукт очень странный, без интернета не работает вообще ни чего, один ответ пропало соединение,у провайдера была авария и три дня, стояла бесполезной. Как колонка равна удачным моделям стоимостью в трёшку...",,,2025,4,18,355,0,0,Positive
019643da-0e25-7d55-b1d6-89db5605c503,2025-04-17 16:04:48,Владимир Д.,2025-04-17,5,Замечательный товар,,,2025,4,17,19,0,0,Positive
019642f2-1c7f-7d36-b364-02440e943f7a,2025-04-17 11:51:28,Екатерина Г.,2025-04-17,5,"работает хорошо вопросов нет, колонкой довольны",,,2025,4,17,47,0,0,Positive
0196402e-d895-7aa2-a150-7b3f496d119f,2025-04-16 22:58:55,Артём М.,2025-04-16,5,Колонка как колонка. Разговаривает😂,,,2025,4,16,35,0,0,Positive
01963fec-959a-7f3d-a9df-184b40c62ade,2025-04-16 21:46:33,Анастасия Ч.,2025-04-16,5,Порадовала(за 12 т.р.),,,2025,4,16,22,0,0,Positive
01963e7b-54df-7857-8873-bc32d49d479b,2025-04-16 15:03:13,Евгений А.,2025-04-16,5,Отличная вещь рекомендую!,,,2025,4,16,25,0,0,Positive
01963e60-cc7a-7a28-8532-947be2b1340e,2025-04-16 14:35:45,Вадим Б.,2025-04-16,3,"Коробка колонки оказалась с повреждениями. Сам Озон от своего же магазина нормально доставить не может (
Забрал, т.к. на следующий день дарить. Дополню отзыв, когда откроем коробку.",,,2025,4,16,181,0,0,Neutral
01963db4-3430-7a99-b7c7-94a147f15c46,2025-04-16 11:25:43,Рыбников Р.,2025-04-16,4,"Работает, обычная Алиса, не очень громкая",,,2025,4,16,41,0,0,Positive
01963d46-d468-788c-8e37-a680e76a6988,2025-04-16 09:26:15,Мифодий Амбалов,2025-04-16,5,"Заказывал в подарок, теперь у сестрёнки каждый день играет любимая музыка. Всё работает, оригинал, рекомендую 👍",,,2025,4,16,111,0,0,Positive
01963ce5-b65e-7072-ae76-46da32ab0226,2025-04-16 07:40:10,Василий Л.,2025-04-16,5,отличный девайс в доме,,,2025,4,16,22,0,0,Positive
01963b20-d413-7953-b96a-7057fe953d04,2025-04-15 23:25:30,Елена М.,2025-04-15,5,"Отличная колонка, очень довольна покупкой. Хороший качественный звук, красивая. Всё как и хотелось. Спасибо продавцу.",,,2025,4,15,117,0,0,Positive
01963b1c-d8cf-789c-922c-bb653f74393f,2025-04-15 23:21:10,Элеонора Федосеева,2025-04-15,1,Неисправен микрофон. Она меня не слышит.,,,2025,4,15,40,0,0,Negative
01963adf-6465-76b8-912c-d374c11c67dd,2025-04-15 22:14:46,Slk,2025-04-15,5,"В моем доме не хватало Алисы, покупала по акции, в целом покупкой довольна.",,,2025,4,15,75,0,0,Positive
019639ad-0a26-73af-869d-2ab4a4e5fa44,2025-04-15 16:39:50,Юлия К,2025-04-15,5,"Все работает, покупали на подарок родителям, все настроили, все целое, все отлично!",,,2025,4,15,83,0,0,Positive
0196395a-c728-7b28-a1ed-7aa2f8e5f611,2025-04-15 15:10:22,Анна Е.,2025-04-15,5,"Покупала в подарок папе, ему очень понравилось! Классная, громкая! Все отлично)",,,2025,4,15,79,0,0,Positive
01963890-8758-7e59-996f-d5fff85dd2c7,2025-04-15 11:28:39,Юрий М.,2025-04-15,5,работает неделю. дочка довольна.,,,2025,4,15,32,0,0,Positive
01963814-69a9-7cae-b02b-85b62fc39e99,2025-04-15 09:13:05,Михаил В.,2025-04-15,4,"Звук не очень, однако свою задачу выполняет, очень удобная",,,2025,4,15,58,0,0,Positive
01963768-16d9-76d3-9aa1-466fd414ba45,2025-04-15 06:04:51,Пользователь предпочёл скрыть свои данные,2025-04-15,4,"хорошая колонка, соседи довольны",,,2025,4,15,32,0,0,Positive
01963691-6b11-7920-9eb6-968b2f58b084,2025-04-15 02:10:22,Сергей К.,2025-04-15,5,Работает Алиса нормально. Мощность звука хорошая.,,,2025,4,15,49,0,0,Positive
019635ed-1ff1-7dec-9a55-be17f91c1b05,2025-04-14 23:11:14,Екатерина Г.,2025-04-14,5,Все отлично! Привезли курьером.,,,2025,4,14,31,0,0,Positive
019635c7-b9a9-70df-b0b9-a3db83817c6f,2025-04-14 22:32:25,Яна Т.,2025-04-14,5,"Крутая! долго выбирала какую, ни капелки не пожалела, ребëнок счастлив🔥🔥🔥цвет тоже не могла определится, но в итоге не пожалела, что взяла светлую.. Она просто бомбическая💣🔥.. Легко установилась, работает от сети, при включении нужно подождать и закачать приложение умный дом Алиса.. К покупке рекомендую, не пожалеете!",,,2025,4,14,319,0,0,Positive
019634f7-c493-7469-ad15-9ff67fb802d3,2025-04-14 18:45:48,Антон В.,2025-04-14,5,"Пришла в целости и сохранности, покупалась в подарок, поэтому состояние упаковки было важно.",,,2025,4,14,92,0,0,Positive
01962fff-d01e-7bb6-8ec6-6f120ec32101,2025-04-13 19:35:09,Егор И.,2025-04-13,5,Ништяк,,,2025,4,13,6,0,0,Positive
01962fe1-93cf-7b46-aca3-6fb38183c120,2025-04-13 19:03:57,Дмитрий В.,2025-04-13,5,"Все отлично, для квартиры в комнату самое то",,,2025,4,13,44,0,0,Positive
01962fdf-fe8b-76c7-9717-eb5e95f6e416,2025-04-13 19:03:10,Ольга С.,2025-04-13,5,"Всё отлично. Работает цвет под плитку в кухне. Так как это вторая Алиса поэтому расскажу только одно на ней весь Дом. И без неё уже никак. Рекомендую, спасибо продавцу",,,2025,4,13,167,0,0,Positive
01962f8b-ca4c-7a32-927a-3818243cba19,2025-04-13 17:28:54,Вадим А.,2025-04-13,5,"Все работает
Мама довольна",,,2025,4,13,26,0,0,Positive
01962f66-2b81-7360-b57d-abf2762fbcf5,2025-04-13 16:45:48,Анастасия П.,2025-04-13,5,"Все целое, шустрая. Только от такого размера ожидали больше громкость",,,2025,4,13,69,0,0,Positive
01962ef4-8319-7bdc-b9e4-6cd137145444,2025-04-13 14:41:41,Илья Е.,2025-04-13,5,"колонка хорошая, но Алиса работает т странно: спрашиваю про мультик о скунсах, говорит, что таких нет, говорю название мультика, рассказывает про него. и только после этого уже нормально на вопрос отвечает. и так далее в мелочах.",,,2025,4,13,229,0,0,Positive
01962ecd-9e73-7a27-bbf9-67f6bef8d08b,2025-04-13 13:59:10,Мирзали Г.,2025-04-13,5,"пользуюсь уже месяца 3 если не больше, все прекрасно 👍доволен, буду брать Макс у вас же",,,2025,4,13,87,0,0,Positive
