review_id,published_at,author,date,rating,text,pros,cons
0196803f-bf02-7a96-a21e-a65ccbc6bf61,1745913526,Сергей М.,изменен 29 апреля 2025,5,"пришла вовремя, без задержек, упаковка целая. мне и жене очень понравилась. Подключил к Вайфаю Ростелеком, можно через телефон раздачу сделать, все работает без запинок. Сверху переливается разными цветами. Хорошо реагирует на голос. Можно подключить Умный дом. Рекомендую 👍",,
0196801e-b815-7afe-9b2e-7fabb90070fd,1745906220,Екатерина С.,29 апреля 2025,5,Офигенная колонка. Даже не думали что она такая классная. Все очень довольны. Подключились как говорится за шесть секунд.,,
01967b57-c136-7c49-b784-db8a17a51c7f,1745826074,Юлия Б.,28 апреля 2025,5,"Колонка супер. настроили быстро. неделю работает пока претензий нет, а там посмотрим",,
01967a8f-137e-7d76-9584-1336af355fe6,1745812923,Олег К.,28 апреля 2025,5,"достойно Собранно ,звук прям очень неплохой-басит прям хорошо,середина и верха в меру хватает.кто будет брать и как соундбар к ТВ отлично.блютуз работает звук достойный прям.цена конечно приличная.Алиса работает больших проблем не возникло,включает все что нужно.Пока все хорошо .посмотрим как дальше будет работать",,
01967a3c-9adf-7876-8d57-3f6d33607fa4,1745807675,Бабанова Татьяна,28 апреля 2025,5,Покупкой очень довольна. Приехала быстро. Рекомендую,,
019677fe-323a-789d-98a7-ae4e1d49c810,1745769871,Пользователь предпочёл скрыть свои данные,27 апреля 2025,5,Отличная станция! Звук хороший,,
019673be-f9ca-7e6b-84a3-7552a9c71f4b,1745698618,Пользователь предпочёл скрыть свои данные,26 апреля 2025,5,работает. звук норм,,
01967367-3e93-7bfc-994d-f0a5c91b062c,1745692869,Николай К.,26 апреля 2025,5,классная,,
01967337-2791-771e-8529-9ae6ac3a1310,1745689717,Каролина Г.,26 апреля 2025,5,Все чудесно,,
01967120-f5da-7cd2-b7a3-506439ccbf66,1745654710,Пользователь предпочёл скрыть свои данные,26 апреля 2025,5,👍,,
019670ee-faa6-7403-be3a-75637209302e,1745651434,Виктория Р.,26 апреля 2025,4,"Добрый день!Умная колонка Алиса была куплена на подарок, очень понравилась!Но к сожалению через короткое время звучание стало не четким.Заводской брак!Обратились в поддержку! Очень благодарны ,что нам не отказали в возврате.Заказали другую, ждём с нетерпением !",,
0196705d-e32f-74c1-98b7-452370d6d15d,1745641924,Марина Ш.,26 апреля 2025,5,"Доставка во время
Упаковка на отлично",,
0196704d-683c-73c4-9412-99b6d0d54ae9,1745640844,Любовь В.,26 апреля 2025,5,"супер колонка, чистый звук. рекомендую 👍 всем",,
01966d7f-6d7e-768b-b7d6-c4d35c816c30,1745593790,Максим Ш.,25 апреля 2025,5,"моя супруга в восторге, быстрая и шромкая.",,
01966881-8966-7bab-bdc8-d66b177b37f8,1745510043,Александр К.,24 апреля 2025,5,работает отлично,,
01966820-a741-744f-89cf-2d1964d09e83,1745503693,Элеонора В.,24 апреля 2025,5,"Хорошая девчонка, эта ваша Алиска 💅🏼👍🏼",,
01966810-5993-712c-bd80-d6e3954e11a2,1745502633,Алексей Л.,24 апреля 2025,5,супер штука,,
019666cf-5ccf-7d73-a55b-b8bc1afcb514,1745481588,Алексей К.,24 апреля 2025,5,Хорошая колонка,,
019663fb-a53e-7ce3-a757-f9aa56a80e55,1745439341,Александр Ч.,23 апреля 2025,5,Сын болтает с ней без умолку! Ну и хорошо,,
0196632f-b6bc-72b7-bde4-8afb6b95ab58,1745421505,Пользователь предпочёл скрыть свои данные,23 апреля 2025,5,красиво удобно практично,,
019662a4-8933-7dc9-b8c0-73afff727cc7,1745411674,Алексей М.,23 апреля 2025,5,"станция супер! очень довольны, рекомендую!!!",,
019661f5-4e8e-7782-bda3-1bab62856ef2,1745400190,Рустам к.,23 апреля 2025,5,"сыну понравилось
классная колонка",,
01966175-3b4f-7770-ac08-910aa8390b98,1745391795,Карина Б.,23 апреля 2025,5,"Хорошая станция, понравилась",,
019660ec-8d41-72fe-a642-a680d9def70b,1745382837,Пользователь предпочёл скрыть свои данные,23 апреля 2025,5,"Уже вторую покупаю, очень довольна
Была мини вторая версия, а теперь такую решили взять. Звук чище и лучше
Такая же болтливая",,
01965f80-e1ca-7a49-ab10-a02888fc62d4,1745362525,Иван С.,23 апреля 2025,5,"Отличная колонка , незаменимая штука в доме и быту , особенно когда приходят гости",,
01965f5b-a635-7b64-aa2b-104cfe2c4dac,1745357509,Роман Т.,23 апреля 2025,5,"Очень понравилась колонка,хороший звук реагирует быстро. Пришла в заводской упаковке,со всеми наклейками и пломбами,видно что не вскрывалась,спасибо продавцу 👍👍👍",,
01965eb0-4d69-7cd9-a393-a2520cdd0458,1745345335,Дмитрий Ч.,22 апреля 2025,5,"Работает как Алиса, брал в подарок девушке. Пользуется уже месяц. Нареканий нет.",,
01965e8a-de23-7157-9722-95784278f9f1,1745342882,Максим А.,22 апреля 2025,5,Чуток расстроился из-за того что нету шдм входа,,
01965d5c-04b0-7732-bd7f-ca8a4c533c92,1745323040,Дмитрий К.,22 апреля 2025,5,Всё работает коробка целая пришло вовремя,,
01965cc2-5d76-7136-8b74-c09cec46e823,1745313045,Борис Зарецкий,22 апреля 2025,4,"Красивая, умная. Звук приемлемый, но звезд с неба не хватает. Ожидал, что будет намного громче для своих размеров. В целом о покупке не жалею, колонка стоит своих денег. Для первого опыта с Яндекс станцией не плохо, но вау эффекта я не испытал. Разъема 3,5 нет, так что к телевизору без блютуз не подключить. Если берёте в спальню для телевизора, будет...",,
0196580b-314e-7586-b3fc-d646db988353,1745233851,Виктор Ж.,21 апреля 2025,5,"Отличная колонка с динамиками по всем сторонам, звук хороший",,
01965781-d50e-7137-9ced-299d29637c90,1745224852,Валерия С.,21 апреля 2025,5,все чётко,,
019655be-6a51-79e8-bcae-69367f4981aa,1745211908,Елена Цой,21 апреля 2025,5,Просто супер!!! Удивила упаковка! Быстро разобрались! Все классно ! Работает!!!,,
019654b4-db06-7670-945c-4e878281e8cf,1745177861,Екатерина Т.,20 апреля 2025,5,"Хорошая колонка. Такую же дарили и тоже хорошо работает. Звук хороший, слышит далеко",,
01965365-72e3-74b5-9059-970d6265a2e7,1745155880,Кирилл К.,20 апреля 2025,5,"Приехала целая,подключилась и обновилась моментально,используем,все ок",,
01965335-982b-739b-b093-77d0f3bb2d29,1745152744,Пользователь предпочёл скрыть свои данные,20 апреля 2025,5,Супер!,,
